driverId,driver_career_starts,driver_career_avg_finish,driver_form_ewm_finish,driver_rolling_finish_last3,driver_rolling_finish_last5,driver_season_avg_finish,driver_recent_points_sum5,driver_career_podium_rate,driver_career_win_rate,driver_career_top10_rate,driver_career_dnf_rate,driver_recent_dnf_rate_5,driver_avg_grid_pos_career,driver_grid_to_finish_gain_mean,driver_championship_stand_pos,driver_championship_points,driver_circuit_starts,driver_circuit_avg_finish,driver_circuit_best_finish,driver_circuit_podiums,driver_circuit_podium_rate,driver_circuit_dnf_rate,driver_circuit_recency_weighted_finish,driver_quali_career_avg,driver_quali_rolling_avg_last3,driver_quali_rolling_avg_last5,driver_quali_vs_teammate_diff,constructor_quali_strength,grid_position,is_post_qualifying_feature,driver_historical_pace_median,driver_historical_pace_std,constructorId,constructor_career_starts,constructor_career_avg_finish,constructor_rolling_points_last5,constructor_recent_avg_finish_5,constructor_career_podium_rate,constructor_career_win_rate,constructor_reliability_dnf_rate,constructor_recent_dnf_rate_10,constructor_season_points,constructor_season_rank,constructor_circuit_starts,constructor_circuit_avg_finish,constructor_circuit_podium_rate,constructor_circuit_dnf_rate,constructor_circuit_recency_finish,constructor_pit_duration_mean,constructor_pit_duration_std,raceId,year,round,circuitId,is_monza,positionOrder,points,statusId,actual_grid,is_dnf,is_win,is_podium,is_top5,is_top10
817,190,9.694736842105263,6.438606749667294,6.666666666666667,6.4,6.5,37.0,0.1631578947368421,0.03684210526315789,0.5947368421052631,0.18421052631578946,0.0,9.33157894736842,-0.3631578947368421,7.0,14.0,1,9.0,9.0,0,0.0,0.0,9.0,9.015873015873016,8.0,7.4,-1.2,8.3,16.0,1.0,92.9635,19.315579862028706,1,1747,9.63480251860332,94.0,5.4,0.2707498568975386,0.10188895248998282,0.3337149398969662,0.0,41.0,3.0,2,9.5,0.0,0.0,9.5,23.5,1.8,1054,2021,3,75,0,9,2.0,1,16,0,0,0,0,1
842,66,11.121212121212121,10.359309342321524,10.666666666666666,9.8,12.0,18.0,0.030303030303030304,0.015151515151515152,0.45454545454545453,0.18181818181818182,0.2,11.227272727272727,0.10606060606060606,9.0,6.0,1,5.0,5.0,0,0.0,0.0,5.0,11.169230769230769,6.666666666666667,7.4,-3.8,9.3,9.0,1.0,94.7045,19.913184484097346,213,38,10.763157894736842,26.0,9.9,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.1,8.0,5.0,2,12.0,0.0,0.0,12.0,23.5,1.8,1054,2021,3,75,0,10,1.0,1,9,0,0,0,0,1
832,121,10.991735537190083,6.003250451672667,6.333333333333333,5.6,6.5,44.0,0.01652892561983471,0.0,0.5537190082644629,0.23140495867768596,0.0,10.644628099173554,-0.34710743801652894,6.0,14.0,1,6.0,6.0,0,0.0,0.0,6.0,10.608333333333333,8.333333333333334,9.6,2.4,8.9,5.0,1.0,92.416,19.741638754130346,6,2263,8.394167034909412,35.0,10.5,0.3468846663720725,0.10561201944321696,0.32037118868758285,0.1,34.0,4.0,2,7.0,0.0,0.0,7.0,23.5,1.8,1054,2021,3,75,0,11,0.0,1,5,0,0,0,0,0
841,42,14.214285714285714,13.991715587496563,14.0,14.2,13.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.0,15.19047619047619,0.9761904761904762,15.0,0.0,1,15.0,15.0,0,0.0,0.0,15.0,14.804878048780488,14.333333333333334,14.6,-1.8,15.5,12.0,1.0,91.6865,20.107787226525907,51,323,13.356037151702786,0.0,13.6,0.08668730650154799,0.034055727554179564,0.5046439628482973,0.0,0.0,8.0,2,13.0,0.0,0.0,13.0,23.5,1.8,1054,2021,3,75,0,12,0.0,11,12,0,0,0,0,0
20,260,6.4,13.69538501366863,14.666666666666666,13.8,15.0,0.0,0.4653846153846154,0.20384615384615384,0.7807692307692308,0.15,0.2,5.392307692307693,-1.0076923076923077,17.0,0.0,1,10.0,10.0,0,0.0,0.0,10.0,5.223938223938224,14.666666666666666,13.6,4.6,12.75,10.0,1.0,93.4855,19.886219483342813,117,15,12.533333333333333,5.0,13.3,0.0,0.0,0.4666666666666667,0.4,5.0,6.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1054,2021,3,75,0,13,0.0,11,10,0,0,0,0,0
840,80,12.5125,9.47910056949068,9.333333333333334,10.0,9.0,21.0,0.0375,0.0,0.3375,0.2,0.2,13.7875,1.275,10.0,5.0,1,20.0,20.0,0,0.0,1.0,20.0,14.3625,9.333333333333334,10.2,-1.0,12.75,17.0,1.0,84.8045,19.771458939623106,117,15,12.533333333333333,5.0,13.3,0.0,0.0,0.4666666666666667,0.4,5.0,6.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1054,2021,3,75,0,14,0.0,11,17,0,0,0,0,0
852,2,10.5,10.05,10.5,10.5,10.5,2.0,0.0,0.0,0.5,0.0,0.0,16.5,6.0,11.0,2.0,0,14.0,15.0,0,0.0,0.15,14.0,16.5,16.5,16.5,11.5,9.3,14.0,1.0,95.847,17.391753042370063,213,38,10.763157894736842,26.0,9.9,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.1,8.0,5.0,2,12.0,0.0,0.0,12.0,23.5,1.8,1054,2021,3,75,0,15,0.0,11,14,0,0,0,0,0
847,40,15.625,15.52672196963635,16.0,13.8,16.5,3.0,0.0,0.0,0.025,0.175,0.2,15.325,-0.3,16.0,0.0,1,14.0,14.0,0,0.0,0.0,14.0,16.55,15.0,12.2,-2.2,16.5,11.0,1.0,96.2435,19.73001735321031,3,1501,10.681545636242506,0.0,16.3,0.20852764823451034,0.0759493670886076,0.3144570286475683,0.4,0.0,9.0,2,16.0,0.0,0.0,16.0,23.5,1.8,1054,2021,3,75,0,16,0.0,11,11,0,0,0,0,0
854,2,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,18.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,18.5,18.5,18.5,-1.0,18.5,19.0,1.0,97.118,17.618300461840576,210,204,13.838235294117647,0.0,17.5,0.0,0.0,0.23529411764705882,0.2,0.0,10.0,2,16.5,0.0,0.0,16.5,23.5,1.8,1054,2021,3,75,0,17,0.0,12,19,0,0,0,0,0
849,19,16.105263157894736,18.055707059246217,18.333333333333332,17.4,19.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.6,17.263157894736842,1.1578947368421053,20.0,0.0,1,18.0,18.0,0,0.0,0.0,18.0,18.526315789473685,17.0,17.6,2.2,16.5,18.0,1.0,97.326,19.689033475612344,3,1501,10.681545636242506,0.0,16.3,0.20852764823451034,0.0759493670886076,0.3144570286475683,0.4,0.0,9.0,2,16.0,0.0,0.0,16.0,23.5,1.8,1054,2021,3,75,0,18,0.0,12,18,0,0,0,0,0
853,2,18.5,18.950000000000003,18.5,18.5,18.5,0.0,0.0,0.0,0.0,0.5,0.5,19.0,0.5,19.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,19.5,19.5,19.5,1.0,18.5,20.0,1.0,89.9295,19.05344822396845,210,204,13.838235294117647,0.0,17.5,0.0,0.0,0.23529411764705882,0.2,0.0,10.0,2,16.5,0.0,0.0,16.5,23.5,1.8,1054,2021,3,75,0,19,0.0,12,20,0,0,0,0,0
8,334,8.230538922155688,12.539860463725955,12.0,13.0,12.0,0.0,0.3083832335329341,0.06287425149700598,0.6826347305389222,0.2155688622754491,0.0,7.221556886227545,-1.0089820359281436,14.0,0.0,1,11.0,11.0,0,0.0,0.0,11.0,7.1683168316831685,15.333333333333334,16.4,1.8,15.5,15.0,1.0,93.187,20.123365060041607,51,323,13.356037151702786,0.0,13.6,0.08668730650154799,0.034055727554179564,0.5046439628482973,0.0,0.0,8.0,2,13.0,0.0,0.0,13.0,23.5,1.8,1054,2021,3,75,0,20,0.0,130,15,1,0,0,0,0
1,269,4.758364312267658,1.4544083171032298,1.3333333333333333,1.6,1.3333333333333333,109.0,0.6245353159851301,0.36059479553903345,0.8736059479553904,0.10037174721189591,0.0,3.7100371747211898,-1.0483271375464684,1.0,69.0,14,5.571428571428571,1.0,9,0.6428571428571429,0.14285714285714285,4.670977730809726,3.4312267657992566,1.6666666666666667,1.8,-1.4,2.5,1.0,1.0,93.2825,17.90691343349337,131,478,5.853556485355648,141.0,5.0,0.50418410041841,0.24476987447698745,0.12761506276150628,0.1,101.0,1.0,22,7.090909090909091,0.5,0.18181818181818182,6.063586416585404,23.5,1.8,1055,2021,4,4,0,1,25.0,1,1,0,1,1,1,1
830,122,7.39344262295082,3.1974955712532824,1.6666666666666667,5.0,1.6666666666666667,86.0,0.36885245901639346,0.09016393442622951,0.7459016393442623,0.21311475409836064,0.2,6.147540983606557,-1.2459016393442623,2.0,61.0,6,6.5,1.0,4,0.6666666666666666,0.16666666666666666,5.8440873032947795,6.065573770491803,2.3333333333333335,2.2,-4.6,4.5,2.0,1.0,92.0245,16.208432187673452,9,614,7.95928338762215,128.0,5.5,0.30293159609120524,0.10586319218241043,0.1970684039087948,0.1,83.0,2.0,32,6.75,0.3125,0.09375,5.842549173569658,23.5,1.8,1055,2021,4,4,0,2,19.0,1,2,0,0,1,1,1
822,160,7.01875,7.2032588958467425,8.0,6.8,8.0,54.0,0.3625,0.05625,0.74375,0.1,0.2,6.08125,-0.9375,4.0,32.0,8,6.75,2.0,3,0.375,0.125,5.907919444925506,5.875,4.0,3.0,1.0,2.5,3.0,1.0,93.6135,20.28062656165649,131,478,5.853556485355648,141.0,5.0,0.50418410041841,0.24476987447698745,0.12761506276150628,0.1,101.0,1.0,22,7.090909090909091,0.5,0.18181818181818182,6.063586416585404,23.5,1.8,1055,2021,4,4,0,3,15.0,1,3,0,0,1,1,1
844,62,9.048387096774194,7.222798351723444,5.333333333333333,9.8,5.333333333333333,28.0,0.1935483870967742,0.03225806451612903,0.6612903225806451,0.20967741935483872,0.2,8.241935483870968,-0.8064516129032258,5.0,28.0,3,11.666666666666666,5.0,0,0.0,0.3333333333333333,12.148542145918055,8.112903225806452,5.333333333333333,5.8,-4.2,7.9,4.0,1.0,94.084,16.339839497483045,6,2265,8.394260485651214,42.0,9.9,0.3465783664459161,0.1055187637969095,0.3200883002207506,0.1,42.0,4.0,60,7.366666666666666,0.4166666666666667,0.25,7.640980214765861,23.5,1.8,1055,2021,4,4,0,4,12.0,1,4,0,0,0,1,1
815,196,10.285714285714286,7.702684662668852,6.666666666666667,8.2,6.666666666666667,47.0,0.05102040816326531,0.00510204081632653,0.6020408163265306,0.14285714285714285,0.2,10.744897959183673,0.45918367346938777,6.0,22.0,10,10.0,4.0,0,0.0,0.1,9.415011787712972,10.943589743589744,5.666666666666667,7.4,2.4,4.5,8.0,1.0,83.548,18.638934408791894,9,614,7.95928338762215,128.0,5.5,0.30293159609120524,0.10586319218241043,0.1970684039087948,0.1,83.0,2.0,32,6.75,0.3125,0.09375,5.842549173569658,23.5,1.8,1055,2021,4,4,0,5,10.0,1,8,0,0,0,1,1
817,191,9.69109947643979,7.335094387283741,7.333333333333333,6.8,7.333333333333333,33.0,0.16230366492146597,0.03664921465968586,0.5968586387434555,0.18324607329842932,0.0,9.366492146596858,-0.32460732984293195,7.0,16.0,9,7.555555555555555,3.0,2,0.2222222222222222,0.0,7.699147511795304,9.052631578947368,9.333333333333334,9.4,0.8,8.2,7.0,1.0,93.7845,19.621970854370762,1,1749,9.631789594053744,84.0,5.9,0.27044025157232704,0.1017724413950829,0.3333333333333333,0.0,53.0,3.0,60,9.566666666666666,0.23333333333333334,0.3333333333333333,11.036529295777942,23.5,1.8,1055,2021,4,4,0,6,8.0,1,7,0,0,0,0,1
832,122,10.991803278688524,7.752112793587234,8.0,6.8,8.0,34.0,0.01639344262295082,0.0,0.5491803278688525,0.22950819672131148,0.0,10.598360655737705,-0.39344262295081966,8.0,14.0,6,7.166666666666667,6.0,0,0.0,0.0,7.067896979353598,10.561983471074381,8.0,7.6,0.6,7.9,6.0,1.0,93.607,20.048873549052768,6,2265,8.394260485651214,42.0,9.9,0.3465783664459161,0.1055187637969095,0.3200883002207506,0.1,42.0,4.0,60,7.366666666666666,0.4166666666666667,0.25,7.640980214765861,23.5,1.8,1055,2021,4,4,0,7,6.0,1,6,0,0,0,0,1
846,41,9.536585365853659,5.028131990451559,4.0,5.4,4.0,48.0,0.04878048780487805,0.0,0.6585365853658537,0.17073170731707318,0.0,8.926829268292684,-0.6097560975609756,3.0,37.0,2,15.0,10.0,0,0.0,0.5,14.653980386192368,8.75609756097561,7.0,8.0,-0.4,8.2,9.0,1.0,93.652,20.189040370407206,1,1749,9.631789594053744,84.0,5.9,0.27044025157232704,0.1017724413950829,0.3333333333333333,0.0,53.0,3.0,60,9.566666666666666,0.23333333333333334,0.3333333333333333,11.036529295777942,23.5,1.8,1055,2021,4,4,0,8,4.0,11,9,0,0,0,0,1
839,70,11.085714285714285,8.736529363971368,9.666666666666666,8.0,9.666666666666666,28.0,0.014285714285714285,0.0,0.5714285714285714,0.15714285714285714,0.0,11.285714285714286,0.2,9.0,8.0,3,11.333333333333334,5.0,0,0.0,0.3333333333333333,11.757262746562677,11.217391304347826,10.333333333333334,10.6,-0.6,11.333333333333334,5.0,1.0,94.139,20.26973684448294,214,6,11.0,13.0,11.0,0.0,0.0,0.16666666666666666,0.16666666666666666,13.0,5.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1055,2021,4,4,0,9,2.0,11,5,0,0,0,0,1
842,67,11.104477611940299,10.233551072508991,11.333333333333334,10.6,11.333333333333334,11.0,0.029850746268656716,0.014925373134328358,0.4626865671641791,0.1791044776119403,0.2,11.194029850746269,0.08955223880597014,10.0,7.0,3,11.333333333333334,6.0,0,0.0,0.3333333333333333,10.889710251576965,11.136363636363637,6.333333333333333,7.6,-4.4,9.8,12.0,1.0,92.722,20.110586735113053,213,40,10.85,19.0,10.7,0.025,0.025,0.15,0.1,9.0,6.0,2,10.5,0.0,0.0,10.5,23.5,1.8,1055,2021,4,4,0,10,1.0,11,12,0,0,0,0,1
840,81,12.530864197530864,11.061415370168941,10.666666666666666,9.0,10.666666666666666,21.0,0.037037037037037035,0.0,0.3333333333333333,0.19753086419753085,0.0,13.82716049382716,1.2962962962962963,11.0,5.0,4,12.5,4.0,0,0.0,0.25,11.99240046185614,14.395061728395062,12.333333333333334,11.0,-1.2,13.0,11.0,1.0,84.4365,18.997210263804902,117,17,12.647058823529411,5.0,14.2,0.0,0.0,0.4117647058823529,0.4,5.0,7.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1055,2021,4,4,0,11,0.0,11,11,0,0,0,0,0
8,335,8.265671641791045,15.150909301421871,14.666666666666666,14.0,14.666666666666666,0.0,0.3074626865671642,0.0626865671641791,0.6805970149253732,0.21791044776119403,0.2,7.244776119402985,-1.0208955223880598,14.0,0.0,18,10.11111111111111,1.0,5,0.2777777777777778,0.3333333333333333,10.930701112104309,7.194078947368421,15.0,16.0,2.2,14.9,17.0,1.0,93.298,20.123677016020558,51,325,13.372307692307693,0.0,13.7,0.08615384615384615,0.033846153846153845,0.5046153846153846,0.1,0.0,8.0,4,15.0,0.0,0.0,15.000000000000002,23.5,1.8,1055,2021,4,4,0,12,0.0,11,17,0,0,0,0,0
20,261,6.425287356321839,13.452000258884611,14.333333333333334,13.8,14.333333333333334,0.0,0.46360153256704983,0.20306513409961685,0.7777777777777778,0.14942528735632185,0.2,5.409961685823755,-1.0153256704980842,16.0,0.0,13,5.153846153846154,1.0,5,0.38461538461538464,0.07692307692307693,4.552597599333158,5.242307692307692,13.666666666666666,13.4,3.4,13.0,13.0,1.0,94.678,20.16458205887149,117,17,12.647058823529411,5.0,14.2,0.0,0.0,0.4117647058823529,0.4,5.0,7.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1055,2021,4,4,0,13,0.0,11,13,0,0,0,0,0
847,41,15.634146341463415,15.692369280263627,16.333333333333332,14.6,16.333333333333332,3.0,0.0,0.0,0.024390243902439025,0.17073170731707318,0.2,15.21951219512195,-0.4146341463414634,17.0,0.0,2,17.0,17.0,0,0.0,0.0,17.0,16.414634146341463,12.666666666666666,11.6,-2.4,16.0,15.0,1.0,91.846,19.88305549657758,3,1503,10.689953426480372,0.0,17.1,0.20825016633399868,0.07584830339321358,0.3140385894876913,0.4,0.0,9.0,60,10.266666666666667,0.16666666666666666,0.21666666666666667,12.40898634962444,23.5,1.8,1055,2021,4,4,0,14,0.0,11,15,0,0,0,0,0
841,43,14.162790697674419,13.294615131872767,12.666666666666666,13.4,12.666666666666666,0.0,0.0,0.0,0.16279069767441862,0.13953488372093023,0.0,15.116279069767442,0.9534883720930233,15.0,0.0,2,16.0,16.0,0,0.0,0.0,16.0,14.738095238095237,13.666666666666666,13.8,-2.2,14.9,14.0,1.0,84.1805,20.235828210268416,51,325,13.372307692307693,0.0,13.7,0.08615384615384615,0.033846153846153845,0.5046153846153846,0.1,0.0,8.0,4,15.0,0.0,0.0,15.000000000000002,23.5,1.8,1055,2021,4,4,0,15,0.0,11,14,0,0,0,0,0
849,20,16.2,18.03620958851004,18.666666666666668,18.2,18.666666666666668,0.0,0.0,0.0,0.0,0.25,0.6,17.3,1.1,20.0,0.0,1,18.0,18.0,0,0.0,0.0,18.0,18.5,16.333333333333332,17.2,2.4,16.0,19.0,1.0,93.4545,18.48526906204214,3,1503,10.689953426480372,0.0,17.1,0.20825016633399868,0.07584830339321358,0.3140385894876913,0.4,0.0,9.0,60,10.266666666666667,0.16666666666666666,0.21666666666666667,12.40898634962444,23.5,1.8,1055,2021,4,4,0,16,0.0,11,19,0,0,0,0,0
4,317,8.268138801261829,11.944188530151958,12.333333333333334,13.0,12.333333333333334,5.0,0.305993690851735,0.10094637223974763,0.6656151419558359,0.21766561514195584,0.2,8.53627760252366,0.26813880126182965,12.0,5.0,17,7.0588235294117645,1.0,7,0.4117647058823529,0.17647058823529413,8.858704502040206,7.923333333333333,12.333333333333334,14.0,0.2,11.333333333333334,10.0,1.0,97.467,17.118069721142387,214,6,11.0,13.0,11.0,0.0,0.0,0.16666666666666666,0.16666666666666666,13.0,5.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1055,2021,4,4,0,17,0.0,11,10,0,0,0,0,0
854,3,16.333333333333332,16.35,16.333333333333332,16.333333333333332,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,2.0,18.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,18.666666666666668,18.666666666666668,18.666666666666668,-1.0,18.7,18.0,1.0,90.704,16.4503659123606,210,206,13.87864077669903,0.0,17.4,0.0,0.0,0.23300970873786409,0.1,0.0,10.0,10,12.8,0.0,0.2,12.87739429424487,23.5,1.8,1055,2021,4,4,0,18,0.0,12,18,0,0,0,0,0
853,3,18.666666666666668,18.9675,18.666666666666668,18.666666666666668,18.666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,19.333333333333332,0.6666666666666666,19.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,19.666666666666668,19.666666666666668,19.666666666666668,1.0,18.7,20.0,1.0,85.7285,16.205107121166588,210,206,13.87864077669903,0.0,17.4,0.0,0.0,0.23300970873786409,0.1,0.0,10.0,10,12.8,0.0,0.2,12.87739429424487,23.5,1.8,1055,2021,4,4,0,19,0.0,12,20,0,0,0,0,0
852,3,12.0,11.7825,12.0,12.0,12.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,15.666666666666666,3.6666666666666665,13.0,2.0,0,14.0,15.0,0,0.0,0.15,14.0,15.666666666666666,15.666666666666666,15.666666666666666,9.333333333333334,9.8,16.0,1.0,89.331,16.280817455517283,213,40,10.85,19.0,10.7,0.025,0.025,0.15,0.1,9.0,6.0,2,10.5,0.0,0.0,10.5,23.5,1.8,1055,2021,4,4,0,20,0.0,10,16,1,0,0,0,0
832,123,10.959349593495935,7.488873315831702,7.666666666666667,7.4,7.75,28.0,0.016260162601626018,0.0,0.5528455284552846,0.22764227642276422,0.0,10.560975609756097,-0.3983739837398374,8.0,20.0,5,8.0,6.0,0,0.0,0.0,7.837950771867261,10.524590163934427,7.333333333333333,7.2,2.4,7.2,4.0,1.0,91.386,19.42423378566847,6,2267,8.39170710189678,60.0,7.8,0.3462726069695633,0.10542567269519189,0.31980591089545657,0.0,60.0,4.0,149,7.496644295302014,0.3624161073825503,0.40268456375838924,6.944646459069618,23.5,1.8,1056,2021,5,6,0,2,18.0,1,4,0,0,1,1,1
830,123,7.349593495934959,2.778372121314634,1.6666666666666667,1.6,1.75,105.0,0.37398373983739835,0.08943089430894309,0.7479674796747967,0.21138211382113822,0.0,6.1138211382113825,-1.2357723577235773,2.0,80.0,5,10.8,4.0,0,0.0,0.4,9.796242206967275,6.032520325203252,2.6666666666666665,2.0,-4.0,4.0,2.0,1.0,89.962,15.829691422480792,9,616,7.944805194805195,149.0,3.7,0.30357142857142855,0.10551948051948051,0.19642857142857142,0.0,112.0,2.0,30,7.7,0.36666666666666664,0.26666666666666666,6.336361431891268,23.5,1.8,1056,2021,5,6,0,1,25.0,1,2,0,1,1,1,1
846,42,9.5,6.068285793793514,5.333333333333333,5.0,5.0,51.0,0.047619047619047616,0.0,0.6666666666666666,0.16666666666666666,0.0,8.928571428571429,-0.5714285714285714,4.0,41.0,1,11.0,11.0,0,0.0,0.0,11.0,8.761904761904763,7.666666666666667,6.8,-1.4,7.5,5.0,1.0,92.5875,19.490300316373908,1,1751,9.628783552255854,83.0,5.9,0.2701313535122787,0.1016561964591662,0.3329525985151342,0.0,65.0,3.0,100,9.94,0.26,0.43,10.767803331174335,23.5,1.8,1056,2021,5,6,0,3,15.0,1,5,0,0,1,1,1
815,197,10.258883248730964,6.756745030734754,6.666666666666667,9.0,6.25,32.0,0.050761421319796954,0.005076142131979695,0.6040609137055838,0.14213197969543148,0.2,10.730964467005077,0.4720812182741117,6.0,32.0,9,13.222222222222221,3.0,1,0.1111111111111111,0.3333333333333333,12.321255337440178,10.928571428571429,4.666666666666667,8.0,4.6,4.0,9.0,1.0,84.7445,18.75497141584979,9,616,7.944805194805195,149.0,3.7,0.30357142857142855,0.10551948051948051,0.19642857142857142,0.0,112.0,2.0,30,7.7,0.36666666666666664,0.26666666666666666,6.336361431891268,23.5,1.8,1056,2021,5,6,0,4,12.0,1,9,0,0,0,1,1
20,262,6.450381679389313,13.293800168274998,13.666666666666666,14.0,14.0,0.0,0.4618320610687023,0.20229007633587787,0.7748091603053435,0.14885496183206107,0.2,5.438931297709924,-1.0114503816793894,16.0,0.0,12,5.25,1.0,7,0.5833333333333334,0.16666666666666666,4.338539421917778,5.272030651340996,12.0,13.4,2.0,12.75,8.0,1.0,94.678,19.696077066960296,117,19,12.578947368421053,5.0,13.2,0.0,0.0,0.3684210526315789,0.2,5.0,7.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1056,2021,5,6,0,5,10.0,1,8,0,0,0,1,1
842,68,11.088235294117647,10.151808197130844,9.0,10.4,11.0,12.0,0.029411764705882353,0.014705882352941176,0.47058823529411764,0.17647058823529413,0.2,11.205882352941176,0.11764705882352941,10.0,8.0,2,6.0,5.0,0,0.0,0.0,5.930796077238473,11.149253731343284,8.666666666666666,8.2,-5.8,11.1,6.0,1.0,94.262,20.11304494892982,213,42,11.047619047619047,14.0,11.9,0.023809523809523808,0.023809523809523808,0.16666666666666666,0.2,10.0,6.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1056,2021,5,6,0,6,8.0,1,6,0,0,0,0,1
1,270,4.7444444444444445,1.2953654061170996,1.3333333333333333,1.6,1.25,109.0,0.6259259259259259,0.362962962962963,0.8740740740740741,0.1,0.0,3.7,-1.0444444444444445,1.0,94.0,13,4.0,1.0,7,0.5384615384615384,0.0,3.557180495736787,3.422222222222222,1.3333333333333333,1.8,-1.6,2.6,7.0,1.0,93.009,17.343885654886094,131,480,5.8375,174.0,3.7,0.50625,0.24583333333333332,0.12708333333333333,0.1,141.0,1.0,24,7.5,0.4166666666666667,0.25,4.73428854078614,23.5,1.8,1056,2021,5,6,0,7,7.0,1,7,0,0,0,0,1
840,82,12.512195121951219,11.039919990609812,11.0,10.6,10.75,6.0,0.036585365853658534,0.0,0.32926829268292684,0.1951219512195122,0.0,13.792682926829269,1.2804878048780488,11.0,5.0,3,16.0,15.0,0,0.0,0.3333333333333333,16.042874714939718,14.353658536585366,12.666666666666666,11.2,-2.6,12.75,13.0,1.0,85.2645,18.96720453164066,117,19,12.578947368421053,5.0,13.2,0.0,0.0,0.3684210526315789,0.2,5.0,7.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1056,2021,5,6,0,8,4.0,11,13,0,0,0,0,1
839,71,11.056338028169014,8.82874408658139,8.333333333333334,9.4,9.5,12.0,0.014084507042253521,0.0,0.5774647887323944,0.15492957746478872,0.0,11.19718309859155,0.14084507042253522,9.0,10.0,2,9.0,6.0,0,0.0,0.0,8.79238823171542,11.128571428571428,6.666666666666667,9.4,-2.4,10.375,11.0,1.0,93.8425,19.89134243025733,214,8,11.5,15.0,11.5,0.0,0.0,0.125,0.125,15.0,5.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1056,2021,5,6,0,9,2.0,11,11,0,0,0,0,1
841,44,14.181818181818182,13.891499835717301,13.666666666666666,13.8,13.25,0.0,0.0,0.0,0.1590909090909091,0.13636363636363635,0.0,15.090909090909092,0.9090909090909091,15.0,0.0,1,19.0,19.0,0,0.0,0.0,19.0,14.720930232558139,14.333333333333334,13.8,-1.8,14.7,10.0,1.0,86.1525,20.392852683373054,51,327,13.37308868501529,0.0,13.7,0.0856269113149847,0.03363914373088685,0.5015290519877675,0.1,0.0,8.0,17,13.411764705882353,0.11764705882352941,0.7647058823529411,17.850340930036687,23.5,1.8,1056,2021,5,6,0,10,1.0,11,10,0,0,0,0,1
8,336,8.276785714285714,14.048091045924217,15.0,13.6,14.0,0.0,0.30654761904761907,0.0625,0.6785714285714286,0.21726190476190477,0.2,7.273809523809524,-1.0029761904761905,14.0,0.0,17,9.764705882352942,1.0,4,0.23529411764705882,0.23529411764705882,9.948479973391843,7.226229508196721,16.0,15.6,1.8,14.7,14.0,1.0,93.7345,20.122354374416112,51,327,13.37308868501529,0.0,13.7,0.0856269113149847,0.03363914373088685,0.5015290519877675,0.1,0.0,8.0,17,13.411764705882353,0.11764705882352941,0.7647058823529411,17.850340930036687,23.5,1.8,1056,2021,5,6,0,11,0.0,11,14,0,0,0,0,0
817,192,9.671875,6.867811351734432,7.0,7.0,7.0,31.0,0.16145833333333334,0.036458333333333336,0.5989583333333334,0.18229166666666666,0.0,9.354166666666666,-0.3177083333333333,7.0,24.0,8,7.25,1.0,4,0.5,0.25,6.203185028996138,9.041884816753926,9.666666666666666,9.4,1.2,7.5,12.0,1.0,91.5585,19.014733290476624,1,1751,9.628783552255854,83.0,5.9,0.2701313535122787,0.1016561964591662,0.3329525985151342,0.0,65.0,3.0,100,9.94,0.26,0.43,10.767803331174335,23.5,1.8,1056,2021,5,6,0,12,0.0,11,12,0,0,0,0,0
4,318,8.29559748427673,13.713722544598774,11.666666666666666,13.0,13.5,5.0,0.3050314465408805,0.10062893081761007,0.6635220125786163,0.2169811320754717,0.2,8.540880503144654,0.24528301886792453,12.0,5.0,16,7.4375,1.0,4,0.25,0.25,9.05638065792131,7.930232558139535,12.666666666666666,12.4,1.6,10.375,17.0,1.0,96.8555,15.950542106275513,214,8,11.5,15.0,11.5,0.0,0.0,0.125,0.125,15.0,5.0,0,14.0,0.02,0.15,14.0,23.5,1.8,1056,2021,5,6,0,13,0.0,11,17,0,0,0,0,0
